emotion,image_path
anger,all_test\anger\train_train_05947_aligned.jpg
anger,all_test\anger\train_train_05949_aligned.jpg
anger,all_test\anger\train_train_05962_aligned.jpg
anger,all_test\anger\train_train_05973_aligned.jpg
anger,all_test\anger\train_train_05974_aligned.jpg
anger,all_test\anger\train_train_05993_aligned.jpg
anger,all_test\anger\train_train_06009_aligned.jpg
anger,all_test\anger\train_train_06020_aligned.jpg
anger,all_test\anger\train_train_06031_aligned.jpg
anger,all_test\anger\train_train_06058_aligned.jpg
anger,all_test\anger\train_train_06061_aligned.jpg
anger,all_test\anger\train_train_06063_aligned.jpg
anger,all_test\anger\train_train_06069_aligned.jpg
anger,all_test\anger\train_train_06079_aligned.jpg
anger,all_test\anger\train_train_06130_aligned.jpg
anger,all_test\anger\train_train_06165_aligned.jpg
anger,all_test\anger\train_train_06178_aligned.jpg
anger,all_test\anger\train_train_06179_aligned.jpg
anger,all_test\anger\train_train_06183_aligned.jpg
anger,all_test\anger\train_train_06191_aligned.jpg
anger,all_test\anger\train_train_06196_aligned.jpg
anger,all_test\anger\train_train_06280_aligned.jpg
anger,all_test\anger\train_train_06286_aligned.jpg
anger,all_test\anger\train_train_06291_aligned.jpg
anger,all_test\anger\train_train_06307_aligned.jpg
anger,all_test\anger\train_train_06317_aligned.jpg
anger,all_test\anger\train_train_06321_aligned.jpg
anger,all_test\anger\train_train_06336_aligned.jpg
anger,all_test\anger\train_train_06341_aligned.jpg
anger,all_test\anger\train_train_06366_aligned.jpg
anger,all_test\anger\train_train_06368_aligned.jpg
anger,all_test\anger\train_train_06379_aligned.jpg
anger,all_test\anger\train_train_06387_aligned.jpg
anger,all_test\anger\train_train_06400_aligned.jpg
anger,all_test\anger\train_train_06401_aligned.jpg
anger,all_test\anger\train_train_06402_aligned.jpg
anger,all_test\anger\train_train_06404_aligned.jpg
anger,all_test\anger\train_train_06405_aligned.jpg
anger,all_test\anger\train_train_06406_aligned.jpg
anger,all_test\anger\train_train_06407_aligned.jpg
anger,all_test\anger\train_train_06408_aligned.jpg
anger,all_test\anger\train_train_06409_aligned.jpg
anger,all_test\anger\train_train_06410_aligned.jpg
anger,all_test\anger\train_train_06412_aligned.jpg
anger,all_test\anger\train_train_06413_aligned.jpg
anger,all_test\anger\train_train_06414_aligned.jpg
anger,all_test\anger\train_train_06426_aligned.jpg
anger,all_test\anger\train_train_06436_aligned.jpg
anger,all_test\anger\train_train_06437_aligned.jpg
anger,all_test\anger\train_train_06445_aligned.jpg
anger,all_test\anger\train_train_06460_aligned.jpg
anger,all_test\anger\train_train_06513_aligned.jpg
anger,all_test\anger\train_train_06517_aligned.jpg
anger,all_test\anger\train_train_06520_aligned.jpg
anger,all_test\anger\train_train_06522_aligned.jpg
anger,all_test\anger\train_train_06523_aligned.jpg
anger,all_test\anger\train_train_06534_aligned.jpg
anger,all_test\anger\train_train_06592_aligned.jpg
anger,all_test\anger\train_train_06598_aligned.jpg
anger,all_test\anger\train_train_06606_aligned.jpg
anger,all_test\anger\train_train_06611_aligned.jpg
anger,all_test\anger\train_train_06615_aligned.jpg
anger,all_test\anger\train_train_06631_aligned.jpg
anger,all_test\anger\train_train_06644_aligned.jpg
anger,all_test\anger\train_train_06645_aligned.jpg
anger,all_test\anger\train_train_06680_aligned.jpg
anger,all_test\anger\train_train_06701_aligned.jpg
anger,all_test\anger\train_train_06717_aligned.jpg
anger,all_test\anger\train_train_06727_aligned.jpg
anger,all_test\anger\train_train_06728_aligned.jpg
anger,all_test\anger\train_train_06731_aligned.jpg
anger,all_test\anger\train_train_06735_aligned.jpg
anger,all_test\anger\train_train_06754_aligned.jpg
anger,all_test\anger\train_train_06755_aligned.jpg
anger,all_test\anger\train_train_06759_aligned.jpg
anger,all_test\anger\train_train_06776_aligned.jpg
anger,all_test\anger\train_train_06777_aligned.jpg
anger,all_test\anger\train_train_06782_aligned.jpg
anger,all_test\anger\train_train_06791_aligned.jpg
anger,all_test\anger\train_train_06793_aligned.jpg
anger,all_test\anger\train_train_06794_aligned.jpg
anger,all_test\anger\train_train_06795_aligned.jpg
anger,all_test\anger\train_train_06798_aligned.jpg
anger,all_test\anger\train_train_06809_aligned.jpg
anger,all_test\anger\train_train_06830_aligned.jpg
anger,all_test\anger\train_train_06835_aligned.jpg
anger,all_test\anger\train_train_06836_aligned.jpg
anger,all_test\anger\train_train_06838_aligned.jpg
anger,all_test\anger\train_train_06868_aligned.jpg
anger,all_test\anger\train_train_06873_aligned.jpg
anger,all_test\anger\train_train_06908_aligned.jpg
anger,all_test\anger\train_train_06909_aligned.jpg
anger,all_test\anger\train_train_06910_aligned.jpg
anger,all_test\anger\train_train_06919_aligned.jpg
anger,all_test\anger\train_train_06920_aligned.jpg
anger,all_test\anger\train_train_06921_aligned.jpg
anger,all_test\anger\train_train_06924_aligned.jpg
anger,all_test\anger\train_train_06930_aligned.jpg
anger,all_test\anger\train_train_06937_aligned.jpg
anger,all_test\anger\train_train_06939_aligned.jpg
anger,all_test\anger\train_train_06941_aligned.jpg
anger,all_test\anger\train_train_06958_aligned.jpg
anger,all_test\anger\train_train_06967_aligned.jpg
anger,all_test\anger\train_train_06972_aligned.jpg
anger,all_test\anger\train_train_06974_aligned.jpg
anger,all_test\anger\train_train_06984_aligned.jpg
anger,all_test\anger\train_train_07002_aligned.jpg
anger,all_test\anger\train_train_07003_aligned.jpg
anger,all_test\anger\train_train_07034_aligned.jpg
anger,all_test\anger\train_train_07039_aligned.jpg
anger,all_test\anger\train_train_07041_aligned.jpg
anger,all_test\anger\train_train_07058_aligned.jpg
anger,all_test\anger\train_train_07074_aligned.jpg
anger,all_test\anger\train_train_07076_aligned.jpg
anger,all_test\anger\train_train_07088_aligned.jpg
anger,all_test\anger\train_train_07114_aligned.jpg
anger,all_test\anger\train_train_07118_aligned.jpg
anger,all_test\anger\train_train_07137_aligned.jpg
anger,all_test\anger\train_train_07142_aligned.jpg
anger,all_test\anger\train_train_07145_aligned.jpg
anger,all_test\anger\train_train_07165_aligned.jpg
anger,all_test\anger\train_train_07178_aligned.jpg
anger,all_test\anger\train_train_07181_aligned.jpg
anger,all_test\anger\train_train_07195_aligned.jpg
anger,all_test\anger\train_train_07199_aligned.jpg
anger,all_test\anger\train_train_07208_aligned.jpg
anger,all_test\anger\train_train_07219_aligned.jpg
anger,all_test\anger\train_train_07224_aligned.jpg
anger,all_test\anger\train_train_07236_aligned.jpg
anger,all_test\anger\train_train_07249_aligned.jpg
anger,all_test\anger\train_train_07250_aligned.jpg
anger,all_test\anger\train_train_07252_aligned.jpg
anger,all_test\anger\train_train_07265_aligned.jpg
anger,all_test\anger\train_train_07266_aligned.jpg
anger,all_test\anger\train_train_07274_aligned.jpg
anger,all_test\anger\train_train_07277_aligned.jpg
anger,all_test\anger\train_train_07285_aligned.jpg
anger,all_test\anger\train_train_07286_aligned.jpg
anger,all_test\anger\train_train_07291_aligned.jpg
anger,all_test\anger\train_train_07292_aligned.jpg
anger,all_test\anger\train_train_07293_aligned.jpg
anger,all_test\anger\train_train_07294_aligned.jpg
anger,all_test\anger\train_train_07295_aligned.jpg
anger,all_test\anger\train_train_07296_aligned.jpg
anger,all_test\anger\train_train_07297_aligned.jpg
anger,all_test\anger\train_train_07298_aligned.jpg
anger,all_test\anger\train_train_07299_aligned.jpg
anger,all_test\anger\train_train_07309_aligned.jpg
anger,all_test\anger\train_train_07310_aligned.jpg
anger,all_test\anger\train_train_07317_aligned.jpg
anger,all_test\anger\train_train_07332_aligned.jpg
anger,all_test\anger\train_train_07333_aligned.jpg
anger,all_test\anger\train_train_07339_aligned.jpg
anger,all_test\anger\train_train_07340_aligned.jpg
anger,all_test\anger\train_train_07341_aligned.jpg
anger,all_test\anger\train_train_07350_aligned.jpg
anger,all_test\anger\train_train_07357_aligned.jpg
anger,all_test\anger\train_train_07361_aligned.jpg
anger,all_test\anger\train_train_07363_aligned.jpg
anger,all_test\anger\train_train_07364_aligned.jpg
anger,all_test\anger\train_train_07379_aligned.jpg
anger,all_test\anger\train_train_07389_aligned.jpg
anger,all_test\anger\train_train_07401_aligned.jpg
anger,all_test\anger\train_train_07404_aligned.jpg
anger,all_test\anger\train_train_07417_aligned.jpg
anger,all_test\anger\train_train_07421_aligned.jpg
anger,all_test\anger\train_train_07438_aligned.jpg
anger,all_test\anger\train_train_07439_aligned.jpg
anger,all_test\anger\train_train_07473_aligned.jpg
anger,all_test\anger\train_train_07475_aligned.jpg
anger,all_test\anger\train_train_07477_aligned.jpg
anger,all_test\anger\train_train_07495_aligned.jpg
anger,all_test\anger\train_train_07506_aligned.jpg
anger,all_test\anger\train_train_07507_aligned.jpg
anger,all_test\anger\train_train_07514_aligned.jpg
anger,all_test\anger\train_train_07523_aligned.jpg
anger,all_test\anger\train_train_07526_aligned.jpg
anger,all_test\anger\train_train_07554_aligned.jpg
anger,all_test\anger\train_train_07555_aligned.jpg
anger,all_test\anger\train_train_07558_aligned.jpg
anger,all_test\anger\train_train_07571_aligned.jpg
anger,all_test\anger\train_train_07576_aligned.jpg
anger,all_test\anger\train_train_07583_aligned.jpg
anger,all_test\anger\train_train_07590_aligned.jpg
anger,all_test\anger\train_train_07620_aligned.jpg
anger,all_test\anger\train_train_07621_aligned.jpg
anger,all_test\anger\train_train_07627_aligned.jpg
anger,all_test\anger\train_train_07631_aligned.jpg
anger,all_test\anger\train_train_07632_aligned.jpg
anger,all_test\anger\train_train_07633_aligned.jpg
anger,all_test\anger\train_train_07654_aligned.jpg
anger,all_test\anger\train_train_07667_aligned.jpg
anger,all_test\anger\train_train_07669_aligned.jpg
anger,all_test\anger\train_train_07673_aligned.jpg
anger,all_test\anger\train_train_07694_aligned.jpg
anger,all_test\anger\train_train_07713_aligned.jpg
anger,all_test\anger\train_train_07744_aligned.jpg
anger,all_test\anger\train_train_07746_aligned.jpg
anger,all_test\anger\train_train_07765_aligned.jpg
anger,all_test\anger\train_train_07769_aligned.jpg
anger,all_test\anger\train_train_07770_aligned.jpg
anger,all_test\anger\train_train_07777_aligned.jpg
anger,all_test\anger\train_train_07787_aligned.jpg
anger,all_test\anger\train_train_07793_aligned.jpg
anger,all_test\anger\train_train_07813_aligned.jpg
anger,all_test\anger\train_train_07835_aligned.jpg
anger,all_test\anger\train_train_07839_aligned.jpg
anger,all_test\anger\train_train_07842_aligned.jpg
anger,all_test\anger\train_train_07853_aligned.jpg
anger,all_test\anger\train_train_07935_aligned.jpg
anger,all_test\anger\train_train_07936_aligned.jpg
anger,all_test\anger\train_train_07958_aligned.jpg
anger,all_test\anger\train_train_07974_aligned.jpg
anger,all_test\anger\train_train_07975_aligned.jpg
anger,all_test\anger\train_train_07978_aligned.jpg
anger,all_test\anger\train_train_07983_aligned.jpg
anger,all_test\anger\train_train_07988_aligned.jpg
anger,all_test\anger\train_train_07995_aligned.jpg
anger,all_test\anger\train_train_07996_aligned.jpg
anger,all_test\anger\train_train_07997_aligned.jpg
anger,all_test\anger\train_train_08035_aligned.jpg
anger,all_test\anger\train_train_08037_aligned.jpg
anger,all_test\anger\train_train_08047_aligned.jpg
anger,all_test\anger\train_train_08054_aligned.jpg
anger,all_test\anger\train_train_08062_aligned.jpg
anger,all_test\anger\train_train_08087_aligned.jpg
anger,all_test\anger\train_train_08090_aligned.jpg
anger,all_test\anger\train_train_08104_aligned.jpg
anger,all_test\anger\train_train_08114_aligned.jpg
anger,all_test\anger\train_train_08116_aligned.jpg
anger,all_test\anger\train_train_08117_aligned.jpg
anger,all_test\anger\train_train_08125_aligned.jpg
anger,all_test\anger\train_train_08143_aligned.jpg
anger,all_test\anger\train_train_08168_aligned.jpg
anger,all_test\anger\train_train_08176_aligned.jpg
anger,all_test\anger\train_train_08183_aligned.jpg
anger,all_test\anger\train_train_08189_aligned.jpg
anger,all_test\anger\train_train_08212_aligned.jpg
anger,all_test\anger\train_train_08218_aligned.jpg
anger,all_test\anger\train_train_08259_aligned.jpg
anger,all_test\anger\train_train_08271_aligned.jpg
anger,all_test\anger\train_train_08304_aligned.jpg
anger,all_test\anger\train_train_08306_aligned.jpg
anger,all_test\anger\train_train_08317_aligned.jpg
anger,all_test\anger\train_train_08358_aligned.jpg
anger,all_test\anger\train_train_08359_aligned.jpg
anger,all_test\anger\train_train_08417_aligned.jpg
anger,all_test\anger\train_train_08422_aligned.jpg
anger,all_test\anger\train_train_08429_aligned.jpg
anger,all_test\anger\train_train_08434_aligned.jpg
anger,all_test\anger\train_train_08444_aligned.jpg
anger,all_test\anger\train_train_08478_aligned.jpg
anger,all_test\anger\train_train_08485_aligned.jpg
anger,all_test\anger\train_train_08487_aligned.jpg
anger,all_test\anger\train_train_08489_aligned.jpg
anger,all_test\anger\train_train_08498_aligned.jpg
anger,all_test\anger\train_train_08499_aligned.jpg
anger,all_test\anger\train_train_08501_aligned.jpg
anger,all_test\anger\train_train_08504_aligned.jpg
anger,all_test\anger\train_train_08509_aligned.jpg
anger,all_test\anger\train_train_08512_aligned.jpg
anger,all_test\anger\train_train_08514_aligned.jpg
anger,all_test\anger\train_train_08532_aligned.jpg
anger,all_test\anger\train_train_08539_aligned.jpg
anger,all_test\anger\train_train_08540_aligned.jpg
anger,all_test\anger\train_train_08548_aligned.jpg
anger,all_test\anger\train_train_08550_aligned.jpg
anger,all_test\anger\train_train_08556_aligned.jpg
anger,all_test\anger\train_train_08557_aligned.jpg
anger,all_test\anger\train_train_08560_aligned.jpg
anger,all_test\anger\train_train_08603_aligned.jpg
anger,all_test\anger\train_train_08616_aligned.jpg
anger,all_test\anger\train_train_08642_aligned.jpg
anger,all_test\anger\train_train_08645_aligned.jpg
anger,all_test\anger\train_train_08646_aligned.jpg
anger,all_test\anger\train_train_08654_aligned.jpg
anger,all_test\anger\train_train_08660_aligned.jpg
anger,all_test\anger\train_train_08675_aligned.jpg
anger,all_test\anger\train_train_08694_aligned.jpg
anger,all_test\anger\train_train_08724_aligned.jpg
anger,all_test\anger\train_train_08737_aligned.jpg
anger,all_test\anger\train_train_08750_aligned.jpg
anger,all_test\anger\train_train_08760_aligned.jpg
anger,all_test\anger\train_train_08767_aligned.jpg
anger,all_test\anger\train_train_08771_aligned.jpg
anger,all_test\anger\train_train_08780_aligned.jpg
anger,all_test\anger\train_train_08803_aligned.jpg
anger,all_test\anger\train_train_08830_aligned.jpg
anger,all_test\anger\train_train_08835_aligned.jpg
anger,all_test\anger\train_train_08845_aligned.jpg
anger,all_test\anger\train_train_08846_aligned.jpg
anger,all_test\anger\train_train_08847_aligned.jpg
anger,all_test\anger\train_train_08853_aligned.jpg
anger,all_test\anger\train_train_08859_aligned.jpg
anger,all_test\anger\train_train_08861_aligned.jpg
anger,all_test\anger\train_train_08870_aligned.jpg
anger,all_test\anger\train_train_08877_aligned.jpg
anger,all_test\anger\train_train_08910_aligned.jpg
anger,all_test\anger\train_train_08911_aligned.jpg
anger,all_test\anger\train_train_08912_aligned.jpg
anger,all_test\anger\train_train_08986_aligned.jpg
anger,all_test\anger\train_train_09003_aligned.jpg
anger,all_test\anger\train_train_09007_aligned.jpg
anger,all_test\anger\train_train_09078_aligned.jpg
anger,all_test\anger\train_train_09085_aligned.jpg
anger,all_test\anger\train_train_09098_aligned.jpg
anger,all_test\anger\train_train_09105_aligned.jpg
anger,all_test\anger\train_train_09115_aligned.jpg
disgust,all_test\disgust\test_test_0007_aligned.jpg
disgust,all_test\disgust\test_test_0011_aligned.jpg
disgust,all_test\disgust\test_test_0018_aligned.jpg
disgust,all_test\disgust\test_test_0081_aligned.jpg
disgust,all_test\disgust\test_test_0146_aligned.jpg
disgust,all_test\disgust\test_test_0148_aligned.jpg
disgust,all_test\disgust\test_test_0149_aligned.jpg
disgust,all_test\disgust\test_test_0172_aligned.jpg
disgust,all_test\disgust\test_test_0263_aligned.jpg
disgust,all_test\disgust\test_test_0280_aligned.jpg
disgust,all_test\disgust\test_test_0281_aligned.jpg
disgust,all_test\disgust\test_test_0283_aligned.jpg
disgust,all_test\disgust\test_test_0343_aligned.jpg
disgust,all_test\disgust\test_test_0357_aligned.jpg
disgust,all_test\disgust\test_test_0420_aligned.jpg
disgust,all_test\disgust\test_test_0432_aligned.jpg
disgust,all_test\disgust\test_test_0639_aligned.jpg
disgust,all_test\disgust\test_test_0640_aligned.jpg
disgust,all_test\disgust\test_test_0734_aligned.jpg
disgust,all_test\disgust\test_test_0774_aligned.jpg
disgust,all_test\disgust\test_test_0804_aligned.jpg
disgust,all_test\disgust\test_test_0900_aligned.jpg
disgust,all_test\disgust\test_test_0905_aligned.jpg
disgust,all_test\disgust\test_test_0914_aligned.jpg
disgust,all_test\disgust\test_test_0935_aligned.jpg
