emotion,image_path,label,model_name,response_time,prediction_continuos,predicted_emotion
anger,all_test\anger\test_test_1683_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 96.22%
disgust: 0.00%
fear: 2.61%
happy: 1.03%
sad: 0.14%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1684_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.20%
disgust: 0.00%
fear: 0.00%
happy: 99.57%
sad: 0.02%
surprise: 0.00%
neutral: 0.21%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1685_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 48.04%
disgust: 0.00%
fear: 49.53%
happy: 1.69%
sad: 0.74%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: fear",fear
anger,all_test\anger\test_test_1689_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 43.00%
disgust: 0.07%
fear: 30.52%
happy: 0.41%
sad: 24.98%
surprise: 0.03%
neutral: 0.99%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1691_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.01%
happy: 99.96%
sad: 0.00%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1739_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 92.66%
disgust: 0.00%
fear: 7.34%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1741_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.13%
disgust: 0.00%
fear: 6.23%
happy: 93.54%
sad: 0.04%
surprise: 0.07%
neutral: 0.01%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1746_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.38%
disgust: 0.04%
fear: 0.46%
happy: 0.01%
sad: 1.29%
surprise: 2.56%
neutral: 94.26%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_1751_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 100.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1756_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 21.02%
disgust: 0.00%
fear: 0.01%
happy: 0.01%
sad: 22.09%
surprise: 0.00%
neutral: 56.86%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_1760_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.26%
disgust: 0.00%
fear: 26.71%
happy: 73.03%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1768_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.96%
disgust: 0.00%
fear: 0.03%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1782_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.82%
disgust: 0.00%
fear: 0.00%
happy: 0.18%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1783_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.46%
disgust: 0.00%
fear: 3.43%
happy: 84.23%
sad: 6.82%
surprise: 0.06%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1785_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 71.66%
disgust: 0.00%
fear: 28.03%
happy: 0.31%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1791_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.85%
disgust: 0.00%
fear: 0.02%
happy: 37.09%
sad: 35.66%
surprise: 0.00%
neutral: 25.37%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1801_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1803_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 1.18%
happy: 84.38%
sad: 0.01%
surprise: 0.06%
neutral: 14.36%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1805_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 95.17%
disgust: 0.00%
fear: 4.83%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1815_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 97.15%
disgust: 0.00%
fear: 0.91%
happy: 1.92%
sad: 0.00%
surprise: 0.02%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1828_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 98.85%
disgust: 0.00%
fear: 0.99%
happy: 0.00%
sad: 0.17%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1830_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 100.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1836_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 23.85%
disgust: 0.00%
fear: 55.28%
happy: 16.72%
sad: 3.38%
surprise: 0.02%
neutral: 0.75%

Dominant emotion: fear",fear
anger,all_test\anger\test_test_1838_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.52%
disgust: 0.00%
fear: 0.00%
happy: 18.02%
sad: 0.01%
surprise: 0.00%
neutral: 81.45%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_1839_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1858_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 96.19%
disgust: 0.00%
fear: 0.07%
happy: 0.00%
sad: 3.69%
surprise: 0.00%
neutral: 0.05%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1863_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.01%
disgust: 0.00%
fear: 0.15%
happy: 0.01%
sad: 0.80%
surprise: 0.00%
neutral: 0.03%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1867_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.95%
disgust: 0.00%
fear: 0.04%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1868_aligned.jpg,anger,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 100.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: sad",sad
anger,all_test\anger\test_test_1879_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.22%
disgust: 0.00%
fear: 0.00%
happy: 99.77%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1880_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.53%
disgust: 0.00%
fear: 0.38%
happy: 0.06%
sad: 0.03%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1886_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 9.45%
disgust: 0.00%
fear: 3.04%
happy: 87.34%
sad: 0.10%
surprise: 0.07%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_1901_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.67%
disgust: 0.00%
fear: 0.32%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1911_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 98.24%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 1.69%
surprise: 0.00%
neutral: 0.07%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1914_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 2.09%
disgust: 0.00%
fear: 0.53%
happy: 0.61%
sad: 3.22%
surprise: 0.02%
neutral: 93.52%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_1939_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 40.15%
disgust: 0.00%
fear: 51.83%
happy: 8.01%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: fear",fear
anger,all_test\anger\test_test_1944_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 61.55%
disgust: 0.00%
fear: 38.41%
happy: 0.01%
sad: 0.04%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1946_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 68.04%
disgust: 0.00%
fear: 29.28%
happy: 0.15%
sad: 2.38%
surprise: 0.04%
neutral: 0.11%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1948_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.94%
disgust: 0.00%
fear: 0.00%
happy: 0.06%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1957_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 9.54%
disgust: 0.00%
fear: 0.00%
happy: 0.01%
sad: 4.02%
surprise: 0.03%
neutral: 86.39%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_1964_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 100.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1976_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 100.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_1997_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2000_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 99.97%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_2016_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.53%
disgust: 0.00%
fear: 0.00%
happy: 73.24%
sad: 1.36%
surprise: 0.00%
neutral: 24.87%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2024_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.55%
disgust: 0.00%
fear: 21.25%
happy: 39.34%
sad: 0.00%
surprise: 38.86%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2056_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 53.78%
disgust: 0.00%
fear: 0.03%
happy: 0.00%
sad: 20.13%
surprise: 0.00%
neutral: 26.06%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_2057_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
anger,all_test\anger\test_test_2058_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 15.66%
disgust: 1.06%
fear: 0.03%
happy: 52.94%
sad: 22.39%
surprise: 0.00%
neutral: 7.93%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2062_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 100.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2073_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 91.02%
disgust: 0.00%
fear: 6.88%
happy: 0.00%
sad: 1.43%
surprise: 0.00%
neutral: 0.66%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_2075_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.06%
disgust: 0.00%
fear: 0.03%
happy: 99.91%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2099_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 89.30%
disgust: 0.00%
fear: 2.00%
happy: 0.32%
sad: 0.06%
surprise: 8.32%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\test_test_2101_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.22%
disgust: 0.00%
fear: 0.04%
happy: 90.11%
sad: 7.63%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2109_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.17%
disgust: 0.00%
fear: 0.00%
happy: 93.83%
sad: 0.61%
surprise: 0.00%
neutral: 5.40%

Dominant emotion: happy",happy
anger,all_test\anger\test_test_2170_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 23.69%
disgust: 0.00%
fear: 6.41%
happy: 0.00%
sad: 69.74%
surprise: 0.00%
neutral: 0.16%

Dominant emotion: sad",sad
anger,all_test\anger\test_test_2172_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 29.20%
disgust: 0.08%
fear: 58.87%
happy: 0.10%
sad: 11.65%
surprise: 0.00%
neutral: 0.10%

Dominant emotion: fear",fear
anger,all_test\anger\test_test_2174_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 2.83%
disgust: 0.00%
fear: 9.66%
happy: 0.01%
sad: 84.80%
surprise: 0.00%
neutral: 2.70%

Dominant emotion: sad",sad
anger,all_test\anger\test_test_2228_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.35%
disgust: 0.00%
fear: 51.40%
happy: 0.57%
sad: 0.07%
surprise: 47.40%
neutral: 0.21%

Dominant emotion: fear",fear
anger,all_test\anger\train_train_00023_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 98.90%
disgust: 0.01%
fear: 1.06%
happy: 0.00%
sad: 0.03%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00047_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 79.72%
disgust: 0.15%
fear: 18.55%
happy: 0.04%
sad: 1.54%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00049_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 100.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00064_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 80.12%
disgust: 0.01%
fear: 1.38%
happy: 15.12%
sad: 3.36%
surprise: 0.00%
neutral: 0.01%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00070_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 19.53%
disgust: 0.00%
fear: 80.46%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: fear",fear
anger,all_test\anger\train_train_00095_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 10.62%
disgust: 0.00%
fear: 0.02%
happy: 0.01%
sad: 5.41%
surprise: 0.00%
neutral: 83.94%

Dominant emotion: neutral",neutral
anger,all_test\anger\train_train_00105_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 99.99%
sad: 0.01%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00118_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.40%
happy: 32.02%
sad: 36.09%
surprise: 0.00%
neutral: 31.45%

Dominant emotion: sad",sad
anger,all_test\anger\train_train_00131_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.16%
disgust: 0.00%
fear: 0.01%
happy: 0.00%
sad: 5.57%
surprise: 0.00%
neutral: 93.27%

Dominant emotion: neutral",neutral
anger,all_test\anger\train_train_00134_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 1.55%
disgust: 0.00%
fear: 51.45%
happy: 10.10%
sad: 36.80%
surprise: 0.09%
neutral: 0.00%

Dominant emotion: fear",fear
anger,all_test\anger\train_train_00140_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 20.08%
disgust: 0.00%
fear: 0.03%
happy: 77.86%
sad: 1.91%
surprise: 0.00%
neutral: 0.12%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00143_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.63%
disgust: 0.00%
fear: 0.00%
happy: 0.29%
sad: 0.01%
surprise: 0.00%
neutral: 0.07%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00145_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 99.97%
sad: 0.00%
surprise: 0.00%
neutral: 0.02%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00150_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 98.06%
disgust: 0.00%
fear: 0.72%
happy: 0.61%
sad: 0.09%
surprise: 0.00%
neutral: 0.52%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00157_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 46.59%
happy: 53.31%
sad: 0.00%
surprise: 0.10%
neutral: 0.00%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00164_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 2.47%
disgust: 0.85%
fear: 6.17%
happy: 0.13%
sad: 90.31%
surprise: 0.05%
neutral: 0.01%

Dominant emotion: sad",sad
anger,all_test\anger\train_train_00206_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 9.37%
disgust: 0.00%
fear: 0.08%
happy: 88.10%
sad: 1.28%
surprise: 0.00%
neutral: 1.17%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00208_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 89.25%
disgust: 0.00%
fear: 0.16%
happy: 2.10%
sad: 0.56%
surprise: 0.17%
neutral: 7.76%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00237_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 98.38%
disgust: 0.00%
fear: 0.00%
happy: 1.62%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00295_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.76%
disgust: 0.00%
fear: 0.00%
happy: 0.24%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00321_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 38.66%
disgust: 21.17%
fear: 28.15%
happy: 0.20%
sad: 11.63%
surprise: 0.10%
neutral: 0.09%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00339_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 91.00%
sad: 0.01%
surprise: 0.02%
neutral: 8.96%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00340_aligned.jpg,anger,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 74.75%
disgust: 0.00%
fear: 1.13%
happy: 0.75%
sad: 20.23%
surprise: 0.00%
neutral: 3.14%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00361_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 8.69%
disgust: 0.00%
fear: 0.23%
happy: 81.25%
sad: 1.34%
surprise: 0.03%
neutral: 8.46%

Dominant emotion: happy",happy
anger,all_test\anger\train_train_00362_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 99.98%
disgust: 0.00%
fear: 0.02%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: angry",angry
anger,all_test\anger\train_train_00376_aligned.jpg,anger,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 7.82%
disgust: 0.00%
fear: 0.23%
happy: 89.19%
sad: 0.14%
surprise: 0.01%
neutral: 2.61%

Dominant emotion: happy",happy
